"KmeansGroup" "FoldChangeQ95" "SmExp1" "SmExp2" "SmExp3" "SmExp4" "SmExp5" "SmExp6" "SmExp7" "SmExp8" "SmExp9" "SmExp10" "SmExp11" "SmExp12" "SmExp13" "SmExp14" "SmExp15" "SmExp16" "SmExp17" "SmExp18" "SmExp19" "SmExp20" "SmExp21" "SmExp22" "SmExp23" "SmExp24" "SmExp25" "SmExp26" "SmExp27" "SmExp28" "SmExp29" "SmExp30" "SmExp31" "SmExp32" "SmExp33" "SmExp34" "SmExp35" "SmExp36" "SmExp37" "SmExp38" "SmExp39" "SmExp40" "SmExp41" "SmExp42" "SmExp43" "SmExp44" "SmExp45" "SmExp46" "SmExp47" "SmExp48" "SmExp49" "SmExp50"
"Eif5a" 1 0.422878981543451 0.823114207674089 1.3628033118762 1.52329270587169 1.77318745778461 2.01650992359972 1.95042837314799 1.60543266268033 1.63951126095391 1.68282454313752 1.50627795143856 1.01109361251183 0.914760546363202 0.563319371092735 0.437460983388599 0.473490207156315 -0.340564256078062 -0.859560773278034 -0.562021185786834 0.0690470800305152 -0.573059035181138 -0.040125056013411 0.0504156401490694 0.131483164179197 0.194635665350088 -0.0937385464426078 -0.110100436259388 -0.165419460118488 -0.29771084784888 -0.436203357569005 -0.483047417909762 -0.169100733183018 -0.301291767818901 -0.252883011847134 -0.230784914721575 -0.468788232832095 -0.430290366795894 -0.00553221524138277 -0.363197356804627 -0.733029774199696 -0.691151797664919 -1.0150627561132 -1.41005027925925 -1.17406470566775 -1.59859428071774 -1.72939311282427 -1.27680024329761 -0.367256860640327 -1.43427463303068 -1.05438071593471 -1.48448951884925
"Ccne1" 1 2.00494736334398 -0.311273863996235 0.712082382486152 0.384713200211862 0.942222684843689 1.58245544283995 2.14385342468367 2.24752300573588 1.83517328837324 1.5635844408762 0.300853100809007 0.949380885599332 2.46357438465403 0.436451542785014 1.02438384147942 0.185053964668963 -0.271420418606341 -0.659752570095676 -0.447665357959386 -0.386043654786325 -0.190816548345324 -0.490614359132057 -0.0547626305913596 -0.435819589079006 -1.0246973707107 -0.907469236731349 -0.731904003747173 -0.1225631538759 0.13451417654392 0.210844876431627 -0.711781736648936 -0.313867872472491 1.14067507350886 0.208360146757757 0.0362990623648398 -0.684563032952298 -0.718657025687702 -0.288185433220222 -0.228851440080585 -0.782655238418601 -1.0246973707107 -1.0246973707107 -0.929806492262298 -0.909855232766453 -1.00709792201314 -0.81060183909242 -1.0246973707107 -1.0246973707107 -1.0246973707107 -0.950806950186209 -1.01192646198572
"Qprt" 1 1.99910656713156 1.07727016018852 2.28820515325174 1.36574977269005 0.824188956712361 1.17302750642622 0.917833408490772 1.64576385076246 2.53728847656878 1.55882451600562 2.50593272649259 1.11920260208684 1.50745605566837 0.238754188577085 -0.223971292924646 -0.385295850127826 -0.496744083061419 -0.380103392864313 -0.379711790657547 -0.381650754039571 -0.200535622628407 -0.30344159163925 -0.183299780421949 -0.255355308405672 -0.831627148611751 -0.648834530983794 -0.590827959125952 -0.475127638276185 -0.45602739123967 -0.628076910722132 -0.299137106060674 -0.535585296649781 -0.342148989073834 -0.532393855586135 -0.611642167515574 -0.653210956032717 -0.44749009024796 -0.664927375758099 -0.831627148611751 -0.831627148611751 -0.348065272053587 -0.831627148611751 -0.741404068659069 -0.445696231567954 -0.831627148611751 -0.831627148611751 -0.831627148611751 -0.831627148611751 -0.831627148611751 -0.831627148611751 -0.831627148611751
"Dazl" 1 2.04390174881588 -0.648189339864886 0.103295257094569 -0.0456417327689483 1.26250533772198 0.433156202453546 1.10756481271828 0.531501646905809 1.01458717174326 1.34334322512102 0.102254332505787 2.27591403066157 2.51828175122612 2.70240081290114 1.76033118211558 1.04999614217646 0.110919208170807 -0.552306052453781 0.276755738182903 0.0407624716701359 -0.263494545712273 -0.517305405897426 -0.0869860011174845 1.74991129615849 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.657472642826736 -0.653433843539424 -0.649836880394762 -0.653331059310975 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.641404597796913 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533 -0.684453648484533
"Pou2f2" 1 1.74090122035189 0.983752582435535 0.944660320907432 0.756104089000227 0.403106629155737 0.891015588616149 0.5949516177414 1.46425216991961 1.60712210037831 1.55411173148225 1.85035686396663 2.22455522668889 1.95243580416742 1.34857163001816 1.06404071320411 0.586212113516772 0.463596478513639 0.0233317609201199 0.00359091082054522 0.345234491881139 -0.231688762051182 0.397602042656625 0.391956656239579 0.569322220166872 -0.964057463014362 -0.786079160806203 -0.815823725763452 -0.891890235690553 -0.788202931630483 -0.792088632549118 -0.86511559259056 -0.781332586905242 -0.80784394716388 -0.907639259993111 -0.856168154668392 -0.888732638189315 -0.913223325947136 -0.822085667345422 -0.912946482460884 -0.964057463014362 -0.964057463014362 -0.964057463014362 -0.904925311457316 -0.896495681769673 -0.91977676109611 -0.964057463014362 -0.964057463014362 0.383239880587999 -0.832699359040693 -0.495102018507933 -0.649819829624213
"Clec18a" 1 1.79879802415073 1.19913616457757 1.20835172860606 1.34290374257998 1.2342888956569 0.456150412170769 1.45459417461291 1.54587259833123 1.64777217268012 2.1200745332051 1.64893850918588 1.92141035457651 2.22733462758619 1.53059496274653 0.411269839672254 0.00548634197704487 -0.160787007514222 -0.575736255215752 -0.324513951555869 -0.473067948628295 -0.419599231738321 -0.455171385527517 -0.205106089739654 0.033697982046368 -0.716190308429415 -0.716190308429415 -0.663657273026274 -0.67538755098412 -0.716190308429415 -0.697821316394208 -0.706313924028859 -0.716190308429415 -0.696937961104512 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.716190308429415 -0.692578691886838 -0.716190308429415
"Hmx1" 1 1.52917870306226 1.32872534479859 0.942408586353135 0.0119756194827367 -0.0477917808067847 -0.686590643166084 -0.494309405841008 0.526942399476084 0.885767414375497 0.782155245207895 1.42612831784275 2.18604822038111 2.14420268997114 2.86542324906949 1.2022237305686 1.28015267672622 -0.00306169541881402 -0.580917473929259 0.267167791057523 -0.0703352539746017 -0.724258448036691 -0.125805860148811 0.0934235430271843 0.84988010624621 -0.855285157228044 -0.00522982770801026 -0.152396814655112 -0.612381172936871 -0.330176848814955 -0.279381689509148 -0.339134231661693 0.280692953883892 -0.293853514810436 -0.454412755282373 -0.437677297069606 -0.501341248581679 -0.267173629616849 -0.089083168814143 -0.515900471834066 -0.923903635330268 -1.04953928810515 -0.516454911959545 -1.23095430621375 -0.800343202826807 -1.33728961341456 -1.35713955879228 1.11581651993065 -1.12557470762508 -1.60047268052 -0.35172879934864 -1.55841401747986
"Foxp2" 1 1.73692998854827 0.568481831399316 1.27700068612796 1.15304701114635 0.616814768135882 0.398179564886423 0.963872770695984 1.28774086329646 0.850019303724967 1.14208951053294 1.16305195291683 2.69268831276477 2.1044483637543 2.86504077067255 0.332545619901411 0.584482516578609 -0.186872942456087 -0.631613621176286 -0.0809245403347481 -0.444274878580506 -0.682337208950443 -0.729227093559008 -0.225216546329597 0.345113997259984 -0.683094419062733 -0.666507201423993 -0.113084992975082 0.00776523836462104 -0.19729147666591 0.0382763244216742 -0.00323313405003404 -0.113924310993127 -0.270662609819435 -0.256017425011107 -0.266348053184608 -0.644938554567965 -0.618123819130619 -0.581604634655218 -0.70708340046014 -0.733894720920685 -0.869712095478027 -0.859976475654456 -1.00352646943069 -0.927396630709433 -1.06582040451054 -1.11132731766548 -1.11132731766548 -1.11132731766548 -1.11132731766548 -1.03153195211989 -1.08804051225699
"Nr2f1" 1 1.35926389922007 1.29393969009069 0.430295144003916 1.77072460089531 1.2375246112675 1.55494115445757 1.14893916595759 1.10080540850768 1.00442668580532 1.4813839108377 1.63565442794903 1.26005359749259 1.23694691481672 1.04374163283653 1.42098487178439 0.890200049065181 0.454727554994656 0.299450009249355 0.455542761869746 0.487712474640953 -0.111839065021334 -0.0961673106650048 0.277532103635944 0.55184497753192 -0.507237353657385 -0.664794316400214 -0.474223222037565 -0.628044001973141 -0.587387078493027 -0.525725162355892 -0.64468569305424 -0.222457680721061 -0.377285908803598 -0.37999968230371 -0.615665447266177 -0.701242538546512 -0.454446071106841 -0.199141154826088 -0.456922772808724 -0.86328460831507 -1.34001759455343 -1.08336479099031 -1.03525124650483 -1.24577758861301 -1.34714775471425 -1.33187774587566 -1.54622673462582 -0.935483655192719 -1.41351590799244 -1.19017320456254 -1.41725035492977
"Mex3c" 1 1.4816620023661 -0.231199849715171 0.812240641868233 0.122976991675228 0.405383286440436 1.71662175661886 2.23504795878775 1.85204881332087 1.77951186083694 1.61389085684989 2.28274581937779 1.4676843817161 0.729163558178323 0.706065094841856 0.670857540880366 -0.198955839969112 -0.137179843803734 -0.310036717618297 -0.700513614961281 -0.880358888812775 -0.473558911086079 -0.715719561078718 -0.359571619772721 0.325032458041375 -0.142262518683659 0.647161241184173 -0.079738191736664 -0.541687166765498 0.00120654186711397 -0.157855355392065 -0.144508472431409 0.0377012664128773 0.158724471535786 -0.73065264119927 -0.652250428234247 -0.523343418596021 -1.03113775566502 -0.701549820439716 0.370075983314612 0.521900139899334 0.355942695337227 -1.23331602769278 -0.920408040373924 -0.582685290375451 -1.20088381474352 -1.63116029427478 -1.63116029427478 -0.959593988469022 -1.17810565558865 -0.901664249640438 -1.34258708995641
"Cdon" 1 1.838612630815 0.735007966724799 0.666513416339668 -0.071234587382981 0.0587972362637068 0.371334186195532 0.207082885215476 0.673485170970622 0.707776710519116 1.20324275844866 1.02558596415565 2.61898537332426 3.01703603284785 2.91778915518353 1.14472014949167 0.757415197923298 -0.0134726302199594 -0.108060614739728 0.00803658989150709 -0.287963399089696 -0.462511997414499 -0.372906182197746 -0.249025308050642 0.438235842748445 -0.0620079083859632 -0.171800163506372 -0.394906248640776 -0.356184914654907 -0.433335968407792 -0.251162501231621 -0.356892718054334 -0.384263231746884 -0.38930127864522 -0.679529523123031 -0.5580590533869 -0.206730535751998 -0.215229791815552 -0.527354632255711 -0.4286814615033 -0.45049640524199 -0.54741118583929 -0.464159467397936 -0.35835336702314 -0.820389311507494 -1.09302558896758 -1.42062757794716 -1.42062757794716 -1.11086674392261 -1.17154170033917 -1.26010017763895 -1.29144351308072
"Sos1" 1 1.49725648854744 0.929096724022189 0.980620814732104 1.37037387709408 1.30344792917322 0.104921271166159 0.508874823439554 1.09575857826087 2.20735052785099 0.819560347851188 1.23718539921735 1.83980134200002 1.47515491973455 1.58615310176823 0.123527890157864 -0.0941899400998928 -0.419489594284038 -0.397446631489588 -0.483948302684018 -0.758535872907568 -0.652645070713707 -0.430006363800527 -0.522988353383119 -0.201679784530745 0.00617454528253159 -0.49710207432055 -0.413508603516987 -0.292530863376591 0.312342430999762 -0.36107270943657 -0.440713047923119 -0.207672580088879 -0.38730923668752 -0.767661210279246 -0.27297879448012 0.021857089245427 -0.548599770779491 -0.391373690387901 -0.284044384194613 -0.170580890395559 0.361274597587714 -2.05977074493989 -0.584979492123908 -0.402526713018491 0.0856176813771774 -2.05977074493989 -2.05977074493989 1.85667950082026 -0.842949755706443 -1.1649757151783 -1.55220819972151
"Fign" 1 1.81177895831617 1.10979402065602 1.21289482865693 0.926404856985155 1.17708758979914 0.89930557097844 1.11007395577312 1.78995303219867 1.49915216093182 1.83521378025351 2.18199896418866 1.7468543079039 1.84765455175366 1.15415918039327 0.540931249002163 0.187566395917181 0.0837063737937346 -0.173844727058277 0.0398244109896897 0.185726996396219 -0.295004272289061 -0.242159709125191 -0.0234073313661701 0.360391003331767 -0.748477755629499 -0.316193349648121 -0.730589382773273 -0.695208363238538 -0.699939956482661 -0.7291986047959 -0.712678050604688 -0.5597105553367 -0.622991546697492 -0.66589914152758 -0.714241269692443 -0.771965271840792 -0.711863651829821 -0.621945253974856 -0.735447537081872 -0.881365900437785 -1.03616159809657 -1.03616159809657 -1.0019440748052 -0.963698093352538 -0.981547867838391 -1.03616159809657 -0.0521559743512551 -0.965314226095548 -1.00142484107344 -0.944425720913986 -1.02934496406843
"Gm9843" 1 0.644118988387091 0.564549261016223 0.777616970439789 0.194564532086679 0.784194723830806 0.568640870278709 0.344952782217327 0.775428027606872 1.18142339472718 1.45848454625452 0.723664232992552 1.96858383652806 3.05652920823393 2.16941417842779 1.38241030237371 0.505407101926153 -0.124262800360438 0.165683124004696 -0.279170004555476 -0.0255492256191724 0.288680140271462 -1.27810532866121 -0.857052877056544 -0.670370482009702 -0.560044902288206 -0.632283413391171 -0.986770821644917 -1.10115544068946 -0.802701763290149 -0.821943373677061 -0.546454888548802 -0.652031080576395 -0.563196256313706 -0.026524232194117 -0.167479018529451 -0.222116271770914 0.150639327787193 0.0578619512639357 -0.321393265799286 -0.145490470023783 -0.718879093210971 -0.167160381792473 -0.685390150687036 -0.755837505707188 -1.03276263655925 -1.16098856442478 2.17655722155803 -1.05407260667438 -1.51485318151064 -0.890843951159581 -1.17452073348646
"Zic1" 1 1.90493686283627 0.882032269482484 0.859876976352874 1.46981969103808 1.3975757874989 0.475765755615066 0.9474391721265 1.27620313920349 1.33852315696413 1.64622178192659 1.94649986669898 1.99207668945906 2.2516814025827 1.88566071763567 0.358701562099447 0.442906301948864 -0.112204992752806 -0.562194632537334 0.0546857521052417 -0.363641764748312 -0.531535428382436 -0.484521593543388 -0.215878087892329 0.320201314391372 -0.807959259573115 -0.295321218864962 -0.386428513971894 -0.383188007210901 -0.515870755045449 -0.484199028418291 -0.540966670997145 -0.343250474439475 -0.416669497506422 -0.602583149804905 -0.587315945642656 -0.624705197846504 -0.616499728877036 -0.356750898347879 -0.399985727153007 -0.779969256288601 -0.847822432488144 -0.908828661466302 -0.923441165705775 -0.942648842953338 -1.04659402129339 -0.978631818749395 -1.09036523719447 -1.09036523719447 -1.07053442818463 -1.05913769265973 -1.08079883223122
"Cd83" 1 2.06037964083506 0.340689226982904 0.487925639264713 1.05632793214043 1.48301413078592 1.69465489088244 2.22585456592395 2.1787176823115 2.77457617120409 1.90953575693567 1.91574425680829 1.03066204527178 0.914081997017096 0.0391950034556897 0.0371973563634797 -0.229916007469941 -0.591481691482227 -0.642294831766924 -0.383841561498904 -0.57510920863221 -0.631880879902278 -0.604201649736687 -0.234004498013326 -0.37179020486904 -0.786041922479866 -0.470975869724992 -0.172829014264577 -0.406396515449856 -0.603940686620511 -0.440762581858667 -0.542997247310724 -0.396780513791357 -0.468365541220517 -0.228148863960464 -0.328953555310101 -0.534804014657438 -0.645594026863042 -0.413802061117614 -0.436569879924986 -0.786041922479866 -0.786041922479866 -0.786041922479866 -0.786041922479866 -0.786041922479866 -0.786041922479866 -0.786041922479866 -0.786041922479866 -0.462951584615495 -0.756720334444452 -0.713024246878024 -0.786041922479866
"Ece2" 1 1.63921180782761 0.666086387873777 0.8997248999318 1.52300966888745 0.149889966773031 1.02120765884896 1.72476535643854 1.48157570109021 1.14176157067498 1.47215937690794 1.50740170323829 1.93069284478144 2.07117307540763 1.53464635952536 -0.221539549084124 -0.0587371328153613 -0.307952809689995 -0.68397999456316 -0.167404330939006 -0.0510614240189703 -0.38523249748017 0.180350609018016 0.421081645324871 -0.0113374295692871 -0.368419278820958 -0.622717135777709 -0.0922507793415586 0.474827721732837 0.411778511108722 0.0616010802841242 0.19054389448688 -0.607873158935516 0.196647143331191 -0.463851975054642 -0.368552724705649 -0.571510298206782 -0.629738919396155 -0.651185570770363 -0.865130619015074 -1.45079915892747 -0.472532038240513 -0.568231855914755 -0.803181625276815 -1.04323055550557 -1.45079915892747 -1.45079915892747 -1.45079915892747 -1.45079915892747 -1.25289833174404 -0.991755555992669 -1.18583559799746
"Mecom" 1 1.96411143794345 -0.237774921094148 0.912082967510323 0.161697630152974 0.726357169940018 0.246221645725496 0.309988355098341 0.539213550861852 0.442023547351506 0.641288656379509 0.752099228947929 2.88428514370622 3.66453312710739 2.62876350500146 0.693212918666271 0.714172572061507 0.256345103134954 -0.326559511829377 0.291652108953667 -0.0578352778020012 -0.330002990785883 -0.287987092850737 -0.0335432821837154 1.15175891153923 -0.686516648669433 -0.686516648669433 -0.57445984756011 -0.614490566067685 -0.629050764568536 -0.586053391142409 -0.619381410779492 -0.62877572510295 -0.596373252089065 -0.661915523878708 -0.620858184682872 -0.645981054785072 -0.686516648669433 -0.587303193961335 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.686516648669433 -0.643711858876522 -0.686516648669433
"Thbs3" 1 1.63519224723784 1.97279114932092 0.96827301807245 1.65762544676281 -0.726987146912521 1.60777389226287 0.0346131452002981 1.42320017874241 1.16433797524562 0.586794134570644 1.20384093861673 1.58726978407295 1.42838900146174 2.18712223171252 0.281525495644575 0.455873590814662 0.386583840551263 -0.106969629639354 0.4388698324582 0.426400290230332 -0.215929818332324 0.646891833058328 0.91142236399668 0.780009784547028 -1.11608949376091 -0.300765172276203 -0.343639704825963 -0.375411307716495 -0.310892540628503 -0.234403563739972 -0.481394599887597 -0.34323458324973 -0.421581720272989 -0.0781191832862583 -0.404106022218147 -0.919348885014903 -0.813969646370673 -0.65284399674407 -0.877684931873073 -1.11608949376091 -1.11608949376091 -1.11608949376091 -0.998574102958886 -1.11608949376091 -0.987211889080804 -1.11608949376091 -1.11608949376091 -1.11608949376091 -1.11608949376091 -1.08805693468534 -1.05886935101886
"Otx1" 1 1.8535303950166 -0.102268602808475 0.678219950790981 1.20456432458547 0.854278841377384 1.81882885518624 1.37831381131941 1.24435058182056 1.04743729475331 1.88192256396871 1.34241034736261 2.1956790180333 3.13838981653891 1.71757183428044 0.0862898681494562 0.218717210944341 -0.241939083762396 -0.509807180898057 -0.162718837563171 -0.536546775002294 -0.59303023162955 -0.479592569136767 -0.353382852898758 0.0791529006029123 -0.672402579029112 -0.672402579029112 -0.593782095183973 -0.651033694543313 -0.619195210398518 -0.625435253423078 -0.652633489683534 -0.652814755821406 -0.618998845068432 -0.656641573707529 -0.662556895012002 -0.672402579029112 -0.657273013977511 -0.646683762610843 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.63728420616434 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.672402579029112 -0.672402579029112
"Crabp1" 1 1.32273298052132 3.56397437242673 1.44899033724619 0.519117449162583 -0.000563236409254352 -0.233438999293381 -0.0938411776435525 0.759960855587532 0.736612148024435 -0.131347436482693 0.88172307771926 0.459010853806942 0.451782378127663 0.560917938668259 0.567142755970128 0.180405307572637 0.416877907569028 0.363671678392602 0.095387158665364 1.04071884451524 0.337594331377909 0.99040265726303 0.695652886673597 0.257798167888576 -0.637623775720965 -0.711073888496707 -0.774952308302329 -0.668153919505926 -0.575995349545791 -0.511533001079664 -0.616982693997862 -0.599535991084367 -0.602741865491066 -0.670080712094357 -0.75351728898419 -0.833720895788652 -0.801734814185018 -0.822096861074757 -0.587059212528875 -1.00826126726817 -1.00826126726817 -1.00826126726817 -0.967290530221694 -0.83556045954653 -0.892410326099179 -0.90533071074692 3.14238699810769 -0.870365014149605 -0.9978951029066 1.17878459777473 -0.852016309876999
"Plekha8" 1 1.87177106527097 0.171991475732172 0.758410712019947 0.691383564298393 0.361169498198587 2.41382506952548 0.569163279312908 0.574507490821829 1.08440738242673 0.77285986172977 1.30849698342555 1.97332761550619 2.85471602645715 1.99132851856175 0.76790910061936 0.297232191951741 0.416362214605523 -0.0438044179998063 0.211429119410081 -0.0317453628004325 -0.389123102666833 0.0891441283798082 -0.036854983499537 0.266746913894539 -0.511956598929921 -0.436012231686431 -0.61373033653949 -0.293690005455947 -0.432605939142025 -0.0653287912770259 -0.360647367700915 -0.18422116368717 -0.478132812745519 -0.992227468122572 -0.558751169232981 -1.00916492488855 -0.746572119558899 -0.854951937490048 -1.30940000993723 -1.55708233641674 -1.14929125949229 -1.55708233641674 -0.924676555770004 -0.742952250155096 -0.104832548503097 -0.291631672118747 -1.55708233641674 -0.556033013005839 -0.465503637563428 -0.477665899452663 -0.713427623475764
"Rrs1" 1 0.969988439713179 0.0213165444683457 0.681603556956647 0.336026676986132 0.424961112015521 1.51185875511959 1.16096769127299 1.34338656527934 1.48902960563858 1.04263492227159 1.61235653026459 1.26861025786065 1.34752483695329 0.582921869373233 0.132828228703541 -0.1475685120769 -0.681653116936559 -0.902411186090004 -0.67696093617696 -0.855122800325925 -0.86215433027979 -0.449638900553955 -0.186528362965656 -0.421097567330318 0.0459712590156012 -0.523549887631132 -0.0915906158990926 -0.244699261532567 -0.242948868331184 -0.33474538326233 -0.209039449556523 -0.34214307284428 -0.240686198306192 -0.231657740900611 -0.205053002861169 0.0748791301495556 -0.20539910606606 -0.900604455111542 -0.464826999958801 -0.525257731796135 2.05853495181817 3.12795346097384 -0.219643387424604 0.239629112829085 -1.55206192689625 -0.999837451532158 -0.841921103765608 -0.977085279400507 -1.72471707581263 -1.52481263778758 -1.68756715825044
"Cpne8" 1 2.19626871476492 0.0872148178811426 0.0919573446021188 0.293316744141682 0.0282848115360518 0.237160019693469 0.492771885595166 0.395837841387305 0.72695960775146 1.96091242465807 0.67938048785516 2.38883295212508 2.85100599521095 3.02436622856928 0.712431661935464 0.499195508973572 0.0941988995675775 -0.430008656306288 0.180296067559521 -0.635101989331928 -0.0326488179090565 -0.160663323597327 0.448554574595349 1.38101497289848 0.20571512673034 -0.78433594249399 -0.643677296190195 -0.575420265568761 -0.488002278941538 -0.620904149801461 -0.462645675610419 -0.706919310227474 -0.671375090722228 -0.749789192443111 -0.71476351170298 -0.764470200363566 -0.744346204206518 -0.78433594249399 -0.78433594249399 -0.78433594249399 -0.78433594249399 -0.78433594249399 -0.78433594249399 -0.745953934673142 -0.691320918144075 -0.78433594249399 -0.78433594249399 -0.78433594249399 -0.78433594249399 0.274365437635795 -0.78433594249399
"Cdkn1c" 1 1.82650182522917 2.07480675255113 1.94618511792254 1.14731154365249 0.47533889413511 -0.0667064780180373 0.278311461738035 0.91401678135495 1.07191309960297 1.00641456751107 1.30846206430593 2.02073161134663 2.07152822941565 2.4844595359175 0.802927952278355 0.388201790601161 -0.0246905460294248 -0.608233196788022 -0.0820660616684408 -0.120432838215201 -0.366545027683758 -0.200728653769844 0.0924025114449711 0.883615738930641 -0.96635580080569 -0.828283683650621 -0.859251371357638 -0.961926603070512 -0.919212783082817 -0.936042472276429 -0.93635527368331 -0.908260527745478 -0.91761957735234 -0.890319101536555 -0.892717504341609 -0.692594898012908 -0.7044757875399 -0.852264010611535 -0.682393534227286 -0.50908470985108 -0.368076489701428 -0.748396783608075 -0.703117103822157 -0.443842594590021 -0.126067762920319 -0.18304255016752 -1.17258743090169 -0.528254068412725 -0.385235832699055 -0.548566468322734 -0.659381951474134
"Zbtb16" 1 2.04630372484133 1.70507844575771 1.25993309391466 0.431079388475976 0.0210121413745378 0.0693816019415435 0.302108303381027 0.754778092823674 0.876851935863322 1.0357257801945 1.7098910828185 2.32155043195093 2.66001696321467 3.15919449308528 0.313755969684837 0.0572982462325198 -0.245423493402985 -0.457935832654544 -0.0396246982228779 -0.357427931828891 -0.448294735422599 0.00791268865232697 -0.147645355154088 0.407731458323115 -0.653046302707042 -0.638047147274083 -0.500551744368775 -0.491137453332658 -0.454106149074608 -0.435617908533041 -0.495326761556468 -0.644794182835982 -0.561909144039005 -0.643758366654726 -0.549935253379495 -0.426385877943069 -0.509859418318033 -0.686237656481757 -0.657795835640469 -0.906098150034496 -0.657229648693416 -0.0178044142240708 -0.624882928717427 -0.753703379569136 -0.794312400083917 -0.906098150034496 -0.906098150034496 -0.906098150034496 -0.906098150034496 -0.81022092221032 -0.906098150034496
"Rbp1" 1 1.41390439179257 1.79998136713927 1.72931584030753 1.41580512310166 1.20455538488469 0.968245140050715 1.1972834909134 1.52053488472201 1.5149972850004 1.4152704984635 1.44878932433773 0.867872764135713 0.735408082658745 0.474735533728963 0.962144327621255 0.438967939148488 0.360354005630901 0.137901965504055 -0.0693626024650455 0.806243375490406 0.164355459001731 0.685804282308834 0.764549262001606 0.246974438221928 -0.406740330237972 -0.441915640522463 -0.523576425158246 -0.498529834809393 -0.492479706835406 -0.605965462692173 -0.533918738328024 -0.671774495018776 -0.553972807364567 -0.589148833715233 -0.607343611038905 -0.648642679571074 -0.662157888473773 -0.651955437056731 -0.571027383116755 -0.956204789645288 -0.443644008278442 -0.608283988744175 -1.11772108341207 -1.29647183235269 -1.51459593736154 -1.52566869195491 -1.60310853269347 -0.445122711241111 -1.41060092528845 -1.47987154242199 -1.34418824636742
"Emb" 1 1.78395632022374 1.15320806965169 1.68314941281894 1.18648535429706 1.18450861644978 0.539164341557191 1.41444790883661 1.89342327577936 1.96502596118158 1.77350261072706 1.99425595557543 1.64478902430015 1.59959485285317 0.875925741760209 0.0776009516408161 -0.2355884434151 -0.560557540359345 -0.698959115070389 -0.472851142338512 -0.374346679795975 -0.607507784247118 -0.318774903672605 -0.305214004214026 -0.421824989440244 -0.477119043117481 -0.171388951756194 -0.40296704157656 -0.477155049115911 -0.447963639431289 -0.430098545238445 -0.534566771544572 -0.384575158916189 -0.426149351627783 -0.304669723779724 -0.28924794478245 -0.415557509232633 -0.256984772362656 -0.0540037974114173 -0.0891930020203303 -0.0160406822307084 -0.847112634089108 -0.523073883892434 -0.812552121408104 -0.894814786149995 -1.23830285213524 -0.958289868462539 -1.31517563784986 -1.24208514227807 -1.27406303189573 -1.18175983153339 -1.30850302126066
